paramID,Strategy name,"(S,R1,R2,R12) at t=45","(S,R1,R2,R12) at t=90","(S,R1,R2,R12) at t=135","(S,R1,R2,R12) at t=180","(S,R1,R2,R12) at t=225","(S,R1,R2,R12) at t=270","(S,R1,R2,R12) at t=315","(S,R1,R2,R12) at t=360","(S,R1,R2,R12) at t=405","(S,R1,R2,R12) at t=450","(S,R1,R2,R12) at t=495","(S,R1,R2,R12) at t=540","(S,R1,R2,R12) at t=585","(S,R1,R2,R12) at t=630","(S,R1,R2,R12) at t=675","(S,R1,R2,R12) at t=720","(S,R1,R2,R12) at t=765","(S,R1,R2,R12) at t=810","(S,R1,R2,R12) at t=855","(S,R1,R2,R12) at t=900","(S,R1,R2,R12) at t=945","(S,R1,R2,R12) at t=990","(S,R1,R2,R12) at t=1035","(S,R1,R2,R12) at t=1080","(S,R1,R2,R12) at t=1125","(S,R1,R2,R12) at t=1170","(S,R1,R2,R12) at t=1215","(S,R1,R2,R12) at t=1260","(S,R1,R2,R12) at t=1305","(S,R1,R2,R12) at t=1350","(S,R1,R2,R12) at t=1395","(S,R1,R2,R12) at t=1440","(S,R1,R2,R12) at t=1485","(S,R1,R2,R12) at t=1530","(S,R1,R2,R12) at t=1575","(S,R1,R2,R12) at t=1620","(S,R1,R2,R12) at t=1665","(S,R1,R2,R12) at t=1710","(S,R1,R2,R12) at t=1755","(S,R1,R2,R12) at t=1800","(S,R1,R2,R12) at t=45","(S,R1,R2,R12) at t=90","(S,R1,R2,R12) at t=135","(S,R1,R2,R12) at t=180","(S,R1,R2,R12) at t=225","(S,R1,R2,R12) at t=270","(S,R1,R2,R12) at t=315","(S,R1,R2,R12) at t=360","(S,R1,R2,R12) at t=405","(S,R1,R2,R12) at t=450","(S,R1,R2,R12) at t=495","(S,R1,R2,R12) at t=540","(S,R1,R2,R12) at t=585","(S,R1,R2,R12) at t=630","(S,R1,R2,R12) at t=675","(S,R1,R2,R12) at t=720","(S,R1,R2,R12) at t=765","(S,R1,R2,R12) at t=810","(S,R1,R2,R12) at t=855","(S,R1,R2,R12) at t=900","(S,R1,R2,R12) at t=945","(S,R1,R2,R12) at t=990","(S,R1,R2,R12) at t=1035","(S,R1,R2,R12) at t=1080","(S,R1,R2,R12) at t=1125","(S,R1,R2,R12) at t=1170","(S,R1,R2,R12) at t=1215","(S,R1,R2,R12) at t=1260","(S,R1,R2,R12) at t=1305","(S,R1,R2,R12) at t=1350","(S,R1,R2,R12) at t=1395","(S,R1,R2,R12) at t=1440","(S,R1,R2,R12) at t=1485","(S,R1,R2,R12) at t=1530","(S,R1,R2,R12) at t=1575","(S,R1,R2,R12) at t=1620","(S,R1,R2,R12) at t=1665","(S,R1,R2,R12) at t=1710","(S,R1,R2,R12) at t=1755","(S,R1,R2,R12) at t=1800","(S,R1,R2,R12) at t=45","(S,R1,R2,R12) at t=90","(S,R1,R2,R12) at t=135","(S,R1,R2,R12) at t=180","(S,R1,R2,R12) at t=225","(S,R1,R2,R12) at t=270","(S,R1,R2,R12) at t=315","(S,R1,R2,R12) at t=360","(S,R1,R2,R12) at t=405","(S,R1,R2,R12) at t=450","(S,R1,R2,R12) at t=495","(S,R1,R2,R12) at t=540","(S,R1,R2,R12) at t=585","(S,R1,R2,R12) at t=630","(S,R1,R2,R12) at t=675","(S,R1,R2,R12) at t=720","(S,R1,R2,R12) at t=765","(S,R1,R2,R12) at t=810","(S,R1,R2,R12) at t=855","(S,R1,R2,R12) at t=900","(S,R1,R2,R12) at t=945","(S,R1,R2,R12) at t=990","(S,R1,R2,R12) at t=1035","(S,R1,R2,R12) at t=1080","(S,R1,R2,R12) at t=1125","(S,R1,R2,R12) at t=1170","(S,R1,R2,R12) at t=1215","(S,R1,R2,R12) at t=1260","(S,R1,R2,R12) at t=1305","(S,R1,R2,R12) at t=1350","(S,R1,R2,R12) at t=1395","(S,R1,R2,R12) at t=1440","(S,R1,R2,R12) at t=1485","(S,R1,R2,R12) at t=1530","(S,R1,R2,R12) at t=1575","(S,R1,R2,R12) at t=1620","(S,R1,R2,R12) at t=1665","(S,R1,R2,R12) at t=1710","(S,R1,R2,R12) at t=1755","(S,R1,R2,R12) at t=1800"
4569344,strategy0,"(8.70e-01,2.25e+05,9.80e-01,2.50e+04)","(8.70e-01,5.15e+05,9.80e-01,5.72e+04)","(8.70e-01,1.18e+06,9.80e-01,1.31e+05)","(8.70e-01,2.70e+06,9.80e-01,3.00e+05)","(8.70e-01,6.17e+06,9.80e-01,6.86e+05)","(8.70e-01,1.41e+07,9.80e-01,1.57e+06)","(8.70e-01,3.23e+07,9.80e-01,3.59e+06)","(8.70e-01,7.40e+07,9.80e-01,8.22e+06)","(8.70e-01,1.69e+08,9.80e-01,1.88e+07)","(8.70e-01,3.87e+08,9.80e-01,4.31e+07)","(8.70e-01,8.87e+08,9.80e-01,9.85e+07)","(8.70e-01,2.03e+09,9.80e-01,2.26e+08)","(8.70e-01,1.31e+09,9.80e-01,5.11e+08)","(8.70e-01,8.48e+08,9.80e-01,1.16e+09)","(8.70e-01,5.48e+08,9.80e-01,2.62e+09)","(8.70e-01,3.55e+08,9.80e-01,5.92e+09)","(8.70e-01,2.29e+08,9.80e-01,1.34e+10)","(8.70e-01,1.48e+08,9.80e-01,3.03e+10)","(8.70e-01,9.58e+07,9.80e-01,6.87e+10)","(8.70e-01,6.19e+07,9.80e-01,1.56e+11)","(8.70e-01,4.00e+07,9.80e-01,3.52e+11)","(8.70e-01,2.59e+07,9.80e-01,7.97e+11)","(8.70e-01,1.67e+07,9.80e-01,1.80e+12)","(8.70e-01,1.08e+07,9.80e-01,4.08e+12)","(8.70e-01,6.99e+06,9.80e-01,9.24e+12)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4569481,strategy0,"(9.80e-01,1.04e+04,9.30e-01,1.16e+03)","(9.80e-01,2.39e+04,9.30e-01,2.65e+03)","(9.80e-01,5.46e+04,9.30e-01,6.07e+03)","(9.80e-01,1.25e+05,9.30e-01,1.39e+04)","(9.80e-01,2.86e+05,9.30e-01,3.18e+04)","(9.80e-01,6.54e+05,9.30e-01,7.27e+04)","(9.80e-01,1.50e+06,9.30e-01,1.66e+05)","(9.80e-01,3.42e+06,9.30e-01,3.80e+05)","(9.80e-01,7.83e+06,9.30e-01,8.70e+05)","(9.80e-01,1.79e+07,9.30e-01,1.99e+06)","(9.80e-01,4.10e+07,9.30e-01,4.56e+06)","(9.80e-01,9.38e+07,9.30e-01,1.04e+07)","(9.80e-01,2.15e+08,9.30e-01,2.38e+07)","(9.80e-01,4.91e+08,9.30e-01,5.46e+07)","(9.80e-01,1.12e+09,9.30e-01,1.25e+08)","(9.80e-01,7.26e+08,9.30e-01,2.86e+08)","(9.80e-01,4.69e+08,9.30e-01,6.54e+08)","(9.80e-01,3.04e+08,9.30e-01,1.50e+09)","(9.80e-01,1.96e+08,9.30e-01,3.42e+09)","(9.80e-01,1.27e+08,9.30e-01,7.84e+09)","(9.80e-01,8.20e+07,9.30e-01,1.79e+10)","(9.80e-01,5.30e+07,9.30e-01,4.11e+10)","(9.80e-01,3.43e+07,9.30e-01,9.40e+10)","(9.80e-01,2.22e+07,9.30e-01,2.15e+11)","(9.80e-01,1.43e+07,9.30e-01,4.92e+11)","(9.80e-01,9.26e+06,9.30e-01,1.13e+12)","(9.80e-01,5.99e+06,9.30e-01,2.58e+12)","(9.80e-01,3.87e+06,9.30e-01,5.90e+12)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4569481,strategy1,nan
4569481,strategy2.1,nan
4569481,strategy2.2,"(9.80e-01,1.04e+04,9.30e-01,1.16e+03)","(9.80e-01,2.39e+04,9.30e-01,2.65e+03)","(9.80e-01,5.46e+04,9.30e-01,6.07e+03)","(9.80e-01,1.25e+05,9.30e-01,1.39e+04)","(9.80e-01,2.86e+05,9.30e-01,3.18e+04)","(9.80e-01,6.54e+05,9.30e-01,7.27e+04)","(9.80e-01,1.50e+06,9.30e-01,1.66e+05)","(9.80e-01,3.42e+06,9.30e-01,3.80e+05)","(9.80e-01,7.83e+06,9.30e-01,8.70e+05)","(9.80e-01,1.79e+07,9.30e-01,1.99e+06)","(9.80e-01,4.10e+07,9.30e-01,4.56e+06)","(9.80e-01,9.38e+07,9.30e-01,1.04e+07)","(9.80e-01,2.15e+08,9.30e-01,2.38e+07)","(9.80e-01,4.91e+08,9.30e-01,5.46e+07)","(9.80e-01,1.12e+09,9.30e-01,1.25e+08)","(9.80e-01,2.57e+09,9.30e-01,2.86e+08)","(9.80e-01,5.88e+09,9.30e-01,6.53e+08)","(9.80e-01,1.35e+10,9.30e-01,1.49e+09)","(9.80e-01,3.08e+10,9.30e-01,3.42e+09)","(9.80e-01,7.04e+10,9.30e-01,7.82e+09)","(9.80e-01,1.61e+11,9.30e-01,1.79e+10)","(9.80e-01,1.96e+11,9.30e-01,4.10e+10)","(9.80e-01,2.38e+11,9.30e-01,9.37e+10)","(9.80e-01,2.90e+11,9.30e-01,2.14e+11)","(9.80e-01,3.52e+11,9.30e-01,4.91e+11)","(9.80e-01,4.29e+11,9.30e-01,1.12e+12)","(9.80e-01,5.21e+11,9.30e-01,2.57e+12)","(9.80e-01,6.34e+11,9.30e-01,5.88e+12)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4569481,strategy3,nan
4569481,strategy4,nan
4569481,strategy5,nan
4569481,strategy6,nan
4569481,strategy7,nan
4569481,strategy8,nan
4569481,strategy9,nan
4567770,strategy0,"(9.80e-01,1.01e+04,9.30e-01,1.12e+03)","(9.80e-01,2.23e+04,9.30e-01,2.48e+03)","(9.80e-01,4.93e+04,9.30e-01,5.48e+03)","(9.80e-01,1.09e+05,9.30e-01,1.21e+04)","(9.80e-01,2.41e+05,9.30e-01,2.68e+04)","(9.80e-01,5.33e+05,9.30e-01,5.92e+04)","(9.80e-01,1.18e+06,9.30e-01,1.31e+05)","(9.80e-01,2.60e+06,9.30e-01,2.89e+05)","(9.80e-01,5.76e+06,9.30e-01,6.40e+05)","(9.80e-01,1.27e+07,9.30e-01,1.41e+06)","(9.80e-01,2.81e+07,9.30e-01,3.13e+06)","(9.80e-01,6.22e+07,9.30e-01,6.91e+06)","(9.80e-01,1.38e+08,9.30e-01,1.53e+07)","(9.80e-01,3.04e+08,9.30e-01,3.38e+07)","(9.80e-01,6.72e+08,9.30e-01,7.47e+07)","(9.80e-01,1.49e+09,9.30e-01,1.65e+08)","(9.80e-01,2.41e+09,9.30e-01,3.78e+08)","(9.80e-01,3.92e+09,9.30e-01,8.65e+08)","(9.80e-01,6.36e+09,9.30e-01,1.98e+09)","(9.80e-01,1.03e+10,9.30e-01,4.53e+09)","(9.80e-01,1.68e+10,9.30e-01,1.04e+10)","(9.80e-01,2.73e+10,9.30e-01,2.37e+10)","(9.80e-01,4.43e+10,9.30e-01,5.43e+10)","(9.80e-01,7.19e+10,9.30e-01,1.24e+11)","(9.80e-01,1.17e+11,9.30e-01,2.85e+11)","(9.80e-01,1.90e+11,9.30e-01,6.51e+11)","(9.80e-01,3.08e+11,9.30e-01,1.49e+12)","(9.80e-01,5.00e+11,9.30e-01,3.41e+12)","(9.80e-01,8.12e+11,9.30e-01,7.81e+12)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
4567770,strategy1,nan
4567770,strategy2.1,nan
