paramID,strategy0,strategy1,strategy2.1,strategy2.2,strategy3,strategy4,strategy5,strategy6,strategy7,strategy8,strategy9,optimal
560634,584.0,nan,nan,579.0,nan,nan,nan,nan,nan,nan,nan
562799,510.0,nan,nan,517.0,nan,nan,nan,nan,nan,nan,nan
560643,519.0,nan,nan,520.0,nan,nan,nan,nan,nan,nan,nan
560780,584.0,nan,nan,572.0,nan,nan,nan,nan,nan,nan,nan
561091,620.0,nan,nan,730.0,nan,nan,nan,nan,nan,nan,nan
562213,445.0,nan,nan,452.0,nan,nan,nan,nan,nan,nan,nan
562105,571.0,nan,nan,582.0,nan,nan,nan,nan,nan,nan,nan
560787,519.0,nan,nan,509.0,nan,nan,nan,nan,nan,nan,nan
567020,518.0,nan,nan,539.0,nan,nan,nan,nan,nan,nan,nan
565653,526.0,nan,nan,539.0,nan,nan,nan,nan,nan,nan,nan
565542,538.0,nan,nan,549.0,nan,nan,nan,nan,nan,nan,nan
560435,569.0,nan,nan,571.0,nan,nan,nan,nan,nan,nan,nan
560489,584.0,nan,nan,582.0,nan,nan,nan,nan,nan,nan,nan
562711,383.0,nan,nan,388.0,nan,nan,nan,nan,nan,nan,nan
563191,523.0,nan,nan,519.0,nan,nan,nan,nan,nan,nan,nan
560451,443.0,nan,nan,443.0,nan,nan,nan,nan,nan,nan,nan
561038,621.0,nan,nan,731.0,nan,nan,nan,nan,nan,nan,nan
562372,381.0,nan,nan,387.0,nan,nan,nan,nan,nan,nan,nan
566878,484.0,nan,nan,589.0,nan,nan,nan,nan,nan,nan,nan
560879,818.0,nan,nan,940.0,nan,nan,nan,nan,nan,nan,nan
562012,509.0,nan,nan,517.0,nan,nan,nan,nan,nan,nan,nan
561120,818.0,nan,nan,940.0,nan,nan,nan,nan,nan,nan,nan
560593,519.0,nan,nan,518.0,nan,nan,nan,nan,nan,nan,nan
562655,447.0,nan,nan,453.0,nan,nan,nan,nan,nan,nan,nan
560359,379.0,nan,nan,380.0,nan,nan,nan,nan,nan,nan,nan
566670,582.0,nan,nan,610.0,nan,nan,nan,nan,nan,nan,nan
562890,588.0,nan,nan,586.0,nan,nan,nan,nan,nan,nan,nan
560683,584.0,nan,nan,579.0,nan,nan,nan,nan,nan,nan,nan
562948,457.0,nan,nan,454.0,nan,nan,nan,nan,nan,nan,nan
560838,719.0,nan,nan,836.0,nan,nan,nan,nan,nan,nan,nan
562366,382.0,nan,nan,387.0,nan,nan,nan,nan,nan,nan,nan
565886,739.0,nan,nan,709.0,nan,nan,nan,nan,nan,nan,nan
560249,506.0,nan,nan,507.0,nan,nan,nan,nan,nan,nan,nan
564427,396.0,nan,nan,406.0,nan,nan,nan,nan,nan,nan,nan
