paramID,strategy0,strategy1,strategy2.1,strategy2.2,strategy3,strategy4,strategy5,strategy6,strategy7,strategy8,strategy9,optimal
560634,805.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
562799,1497.0,nan,nan,1801.0,nan,nan,nan,nan,nan,nan,nan
560643,602.0,nan,nan,657.0,nan,nan,nan,nan,nan,nan,nan
560780,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
561091,762.0,nan,nan,730.0,nan,nan,nan,nan,nan,nan,nan
562213,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
562105,1745.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560787,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
567020,529.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
565653,715.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
565542,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560435,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560489,667.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
562711,746.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
563191,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560451,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
561038,985.0,nan,nan,731.0,nan,nan,nan,nan,nan,nan,nan
562372,472.0,nan,nan,506.0,nan,nan,nan,nan,nan,nan,nan
566878,1801.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560879,1028.0,nan,nan,940.0,nan,nan,nan,nan,nan,nan,nan
562012,802.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
561120,1845,nan,nan,940.0,nan,nan,nan,nan,nan,nan,nan
560593,669.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
562655,810.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560359,751.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
566670,590.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
562890,668.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560683,812.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
562948,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560838,860.0,nan,nan,836.0,nan,nan,nan,nan,nan,nan,nan
562366,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
565886,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560249,727.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
564427,681.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560891,973.0,nan,nan,731.0,nan,nan,nan,nan,nan,nan,nan
568147,701.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
565499,841.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560069,532.0,nan,nan,617.0,nan,nan,nan,nan,nan,nan,nan
560265,470.0,nan,nan,500.0,nan,nan,nan,nan,nan,nan,nan
565311,542.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
563442,788.0,nan,nan,934.0,nan,nan,nan,nan,nan,nan,nan
562351,653.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
563202,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560099,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
565113,682.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560116,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560397,747.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
565004,591.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
566829,645.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560935,928.0,nan,nan,836.0,nan,nan,nan,nan,nan,nan,nan
563330,960.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
565205,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560447,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
565067,471.0,nan,nan,565.0,nan,nan,nan,nan,nan,nan,nan
560595,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
561027,967.0,nan,nan,940.0,nan,nan,nan,nan,nan,nan,nan
560352,819.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
561871,808.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
562072,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
567111,593.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
562409,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560152,658.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
561074,1221.0,nan,nan,940.0,nan,nan,nan,nan,nan,nan,nan
565500,743.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560998,716.0,nan,nan,626.0,nan,nan,nan,nan,nan,nan,nan
560140,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
562665,534.0,nan,nan,567.0,nan,nan,nan,nan,nan,nan,nan
561919,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
561858,857.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560887,860.0,nan,nan,836.0,nan,nan,nan,nan,nan,nan,nan
561970,732.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
562903,604.0,nan,nan,662.0,nan,nan,nan,nan,nan,nan,nan
560004,735.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560302,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
563034,879.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
564954,659.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
562399,745.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560649,605.0,nan,nan,654.0,nan,nan,nan,nan,nan,nan,nan
562015,592.0,nan,nan,641.0,nan,nan,nan,nan,nan,nan,nan
560784,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560490,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
568056,588.0,nan,nan,964.0,nan,nan,nan,nan,nan,nan,nan
560055,661.0,nan,nan,785.0,nan,nan,nan,nan,nan,nan,nan
568203,623.0,nan,nan,969.0,nan,nan,nan,nan,nan,nan,nan
561045,873.0,nan,nan,626.0,nan,nan,nan,nan,nan,nan,nan
560452,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560052,923.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560196,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
563197,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
565102,600.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560148,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
562312,809.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560350,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
562406,687.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
564625,533.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
563104,716.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
569281,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
563203,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560192,858.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
569813,531.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560889,1845,nan,nan,731.0,nan,nan,nan,nan,nan,nan,nan
563139,1801.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560650,540.0,nan,nan,582.0,nan,nan,nan,nan,nan,nan,nan
560950,651.0,nan,nan,626.0,nan,nan,nan,nan,nan,nan,nan
560744,963.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
564372,663.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
562642,859.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
565851,701.0,nan,nan,930.0,nan,nan,nan,nan,nan,nan,nan
565752,652.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
562176,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
565702,715.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
567565,1801.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
567902,1801.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
569463,591.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
562648,878.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
562565,668.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
563184,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
562078,491.0,nan,nan,541.0,nan,nan,nan,nan,nan,nan,nan
562415,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560399,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560157,732.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560798,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
564820,752.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560795,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
564409,659.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
562075,705.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560486,874.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
567460,598.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
564771,609.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
562112,1780.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
563282,892.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560408,874.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
563040,886.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
565058,664.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
562208,798.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
562942,882.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
567699,602.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
562121,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560976,1100.0,nan,nan,940.0,nan,nan,nan,nan,nan,nan,nan
560934,999.0,nan,nan,836.0,nan,nan,nan,nan,nan,nan,nan
564968,534.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
560306,594.0,nan,nan,634.0,nan,nan,nan,nan,nan,nan,nan
561966,590.0,nan,nan,637.0,nan,nan,nan,nan,nan,nan,nan
560846,697.0,nan,nan,730.0,nan,nan,nan,nan,nan,nan,nan
563385,932.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
562848,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
563348,862.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
565305,540.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
565206,1845,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
567859,583.0,nan,nan,1845,nan,nan,nan,nan,nan,nan,nan
